episode,total_steps,ep_len,norm_ret,mean_loss,episode_status
1,7225,2225,-0.199736,0.178523,1
2,9725,2500,0.012394,0.080000,0
3,12225,2500,0.012916,0.055240,0
4,14725,2500,-0.100239,0.054957,0
5,17225,2500,0.002360,0.043437,0
6,19725,2500,0.013681,0.033587,0
7,22225,2500,0.009334,0.030392,0
8,24725,2500,0.007185,0.027429,0
9,27225,2500,-0.019668,0.023996,0
